 ,Area,Mean,Min,Max,X,Y
2708,0.000,36,36,36,7.951,5.433
2709,0.000,31,31,31,7.903,5.532
2710,0.000,24,24,24,7.843,5.644
2711,0.000,18,18,18,7.907,5.729
2712,0.000,25,25,25,7.988,5.678
2713,0.000,51,51,51,8.139,5.657
2714,0.000,40,40,40,8.181,5.725
2715,0.000,42,42,42,8.271,5.822
2716,0.000,43,43,43,8.292,5.442
2717,0.000,34,34,34,8.407,5.426
2718,0.000,26,26,26,8.380,5.377
2719,0.000,41,41,41,7.891,5.924
2720,0.000,36,36,36,8.211,5.954
2721,0.000,25,25,25,7.900,6.051
2722,0.000,35,35,35,7.688,5.201
2723,0.000,35,35,35,7.859,5.192
2724,0.000,41,41,41,8.905,4.914
2725,0.000,31,31,31,9.025,4.905
2726,0.000,27,27,27,8.993,4.757
2727,0.000,37,37,37,9.164,4.451
2728,0.000,33,33,33,9.100,4.428
2729,0.000,26,26,26,9.076,4.479
2730,0.000,30,30,30,9.377,4.442
2731,0.000,34,34,34,9.387,4.164
2732,0.000,30,30,30,9.419,4.095
2733,0.000,42,42,42,9.280,4.539
2734,0.000,26,26,26,9.377,4.581
2735,0.000,30,30,30,8.354,4.637
2736,0.000,39,39,39,8.736,5.354
2737,0.000,48,48,48,8.694,5.250
2738,0.000,38,38,38,8.549,5.153
2739,0.000,32,32,32,8.493,5.299
2740,0.000,27,27,27,8.587,5.059
2741,0.000,45,45,45,8.347,5.177
2742,0.000,24,24,24,8.705,5.003
2743,0.000,27,27,27,8.816,4.941
2744,0.000,15,15,15,8.826,5.125
2745,0.000,31,31,31,8.913,5.253
2746,0.000,32,32,32,9.087,5.229
2747,0.000,27,27,27,9.229,5.017
2748,0.000,36,36,36,9.299,5.170
2749,0.000,30,30,30,9.354,4.934
2750,0.000,40,40,40,9.128,5.396
2751,0.000,45,45,45,9.038,5.469
2752,0.000,40,40,40,9.118,5.556
2753,0.000,37,37,37,9.309,5.479
2754,0.000,32,32,32,8.826,5.528
2755,0.000,22,22,22,8.792,5.427
2756,0.000,35,35,35,8.604,5.618
2757,0.000,30,30,30,8.476,5.608
2758,0.000,27,27,27,8.524,5.691
2759,0.000,21,21,21,8.413,5.715
2760,0.000,13,13,13,8.312,5.622
2761,0.000,21,21,21,8.069,5.882
2762,0.000,23,23,23,8.156,6.167
2763,0.000,25,25,25,8.007,6.212
2764,0.000,34,34,34,8.035,6.396
2765,0.000,25,25,25,8.065,6.549
2766,0.000,30,30,30,8.194,6.868
2767,0.000,21,21,21,8.377,6.688
2768,0.000,23,23,23,8.762,6.074
2769,0.000,17,17,17,8.701,6.565
2770,0.000,52,52,52,8.322,6.414
2771,0.000,36,36,36,9.220,5.850
2772,0.000,29,29,29,9.229,5.771
2773,0.000,33,33,33,9.400,5.660
2774,0.000,36,36,36,8.993,5.576
2775,0.000,38,38,38,8.701,5.706
2776,0.000,29,29,29,8.789,5.688
2777,0.000,31,31,31,8.650,5.780
2778,0.000,30,30,30,8.581,5.817
2779,0.000,28,28,28,8.887,5.887
2780,0.000,34,34,34,8.956,5.970
2781,0.000,22,22,22,9.012,5.891
2782,0.000,36,36,36,9.044,6.072
2783,0.000,33,33,33,9.192,6.192
2784,0.000,36,36,36,9.289,5.998
2785,0.000,44,44,44,9.433,5.859
2786,0.000,21,21,21,9.326,5.928
2787,0.000,25,25,25,9.340,6.294
2788,0.000,32,32,32,9.039,6.211
2789,0.000,25,25,25,9.021,6.312
2790,0.000,24,24,24,8.956,6.632
2791,0.000,25,25,25,8.836,6.655
2792,0.000,30,30,30,8.836,6.576
2793,0.000,15,15,15,8.775,6.725
2794,0.000,35,35,35,8.600,6.595
2795,0.000,44,44,44,8.414,6.576
2796,0.000,18,18,18,8.553,6.697
2797,0.000,29,29,29,8.637,6.854
2798,0.000,27,27,27,8.382,6.854
2799,0.000,24,24,24,8.350,6.933
2800,0.000,35,35,35,8.660,7.053
2801,0.000,31,31,31,8.729,6.984
2802,0.000,49,49,49,8.863,6.924
2803,0.000,37,37,37,9.053,6.905
2804,0.000,26,26,26,8.984,6.826
2805,0.000,45,45,45,9.299,7.044
2806,0.000,32,32,32,9.308,6.947
2807,0.000,32,32,32,8.845,6.271
2808,0.000,55,55,55,8.493,6.123
2809,0.000,32,32,32,8.465,6.081
2810,0.000,33,33,33,8.562,6.062
2811,0.000,42,42,42,7.961,6.581
2812,0.000,34,34,34,7.947,6.637
2813,0.000,41,41,41,7.924,6.525
2814,0.000,21,21,21,7.743,6.738
2815,0.000,41,41,41,7.961,7.062
2816,0.000,56,56,56,8.021,6.896
2817,0.000,44,44,44,7.975,6.831
2818,0.000,44,44,44,7.887,6.812
2819,0.000,28,28,28,8.049,7.016
2820,0.000,23,23,23,7.928,6.942
2821,0.000,45,45,45,8.174,6.715
2822,0.000,41,41,41,8.378,6.344
2823,0.000,28,28,28,8.222,6.278
2824,0.000,17,17,17,8.215,6.472
2825,0.000,33,33,33,8.448,6.451
2826,0.000,37,37,37,8.549,6.247
2827,0.000,25,25,25,9.135,6.722
2828,0.000,36,36,36,9.344,6.806
2829,0.000,28,28,28,8.351,5.920
2830,0.000,15,15,15,7.007,6.375
2831,0.000,29,29,29,5.257,4.556
